id,timestamp,attention-class,class-score,model-version,track-title,track-id,artist,text-reading
172,2024-12-22 19:43:02.328571+00,FOCUSED,0.9142,attention-detection-v5,Always,77eb7DGxwuA3ID69HQeDsE,The Snuts,338
173,2024-12-22 19:43:22.647942+00,DISTRACTED,0.959135,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,353
174,2024-12-22 19:43:41.93327+00,DISTRACTED,0.963562,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,181
175,2024-12-22 19:44:00.620398+00,FOCUSED,0.936489,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,190
176,2024-12-22 19:44:20.70562+00,DISTRACTED,0.90099,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,352
177,2024-12-22 19:44:45.926924+00,DISTRACTED,0.908584,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,332
178,2024-12-22 19:45:08.642085+00,DISTRACTED,0.835926,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,321
179,2024-12-22 19:45:29.009889+00,DISTRACTED,0.95918,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,339
180,2024-12-22 19:45:51.775378+00,DISTRACTED,0.868633,attention-detection-v5,Baby Don't Cry,3p5G8RBBJ8uH7nQX48Nk4P,Sunflower Bean,332
181,2024-12-22 19:48:04.856159+00,DISTRACTED,0.961749,attention-detection-v5,Future Starts Slow,0A0RBBTrgfq9eClnw6ZXT7,The Kills,555
182,2024-12-22 19:48:25.10885+00,DISTRACTED,0.956176,attention-detection-v5,Future Starts Slow,0A0RBBTrgfq9eClnw6ZXT7,The Kills,296
183,2024-12-22 19:48:45.601179+00,DISTRACTED,0.962616,attention-detection-v5,Future Starts Slow,0A0RBBTrgfq9eClnw6ZXT7,The Kills,298
184,2024-12-22 19:49:08.690744+00,DISTRACTED,0.964748,attention-detection-v5,Future Starts Slow,0A0RBBTrgfq9eClnw6ZXT7,The Kills,472
185,2024-12-22 19:49:33.55086+00,DISTRACTED,0.962268,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,452
186,2024-12-22 19:49:53.479511+00,DISTRACTED,0.962107,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,404
187,2024-12-22 19:50:12.650699+00,DISTRACTED,0.967035,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,232
188,2024-12-22 19:50:34.764282+00,DISTRACTED,0.889079,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,416
189,2024-12-22 19:50:55.169704+00,DISTRACTED,0.873909,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,516
190,2024-12-22 19:51:17.560591+00,DISTRACTED,0.968273,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,408
191,2024-12-22 19:51:37.710789+00,DISTRACTED,0.96516,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,477
192,2024-12-22 19:51:57.741481+00,DISTRACTED,0.961135,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,446
193,2024-12-22 19:52:17.89815+00,DISTRACTED,0.964391,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,470
194,2024-12-22 19:52:38.328336+00,DISTRACTED,0.967661,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,461
195,2024-12-22 19:52:58.749022+00,DISTRACTED,0.959762,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,447
196,2024-12-22 19:53:22.237041+00,DISTRACTED,0.958294,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,409
197,2024-12-22 19:53:46.034952+00,DISTRACTED,0.961654,attention-detection-v5,Train in Vain (Stand by Me) - Remastered,6ITuEsxEy2qPhqMowdDAeI,The Clash,400
198,2024-12-22 19:54:06.114847+00,DISTRACTED,0.965817,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,330
199,2024-12-22 19:54:28.729627+00,DISTRACTED,0.955932,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,376
200,2024-12-22 19:54:46.89469+00,DISTRACTED,0.966366,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,144
201,2024-12-22 19:55:04.967634+00,DISTRACTED,0.965375,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,99
202,2024-12-22 19:55:23.633809+00,DISTRACTED,0.961555,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,193
203,2024-12-22 19:55:41.947712+00,FOCUSED,0.910407,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,241
204,2024-12-22 19:55:59.729536+00,DISTRACTED,0.93225,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,63
205,2024-12-22 19:56:18.810981+00,DISTRACTED,0.902103,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,330
206,2024-12-22 19:56:38.088846+00,DISTRACTED,0.963209,attention-detection-v5,Old School,20a8Kq82BrX2AzepCgMhJ8,Arin Ray,358
207,2024-12-22 19:56:57.13589+00,FOCUSED,0.948981,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,380
208,2024-12-22 19:57:16.142591+00,FOCUSED,0.931238,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,318
209,2024-12-22 19:57:34.961062+00,DISTRACTED,0.949061,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,295
210,2024-12-22 19:57:53.920084+00,DISTRACTED,0.912025,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,331
211,2024-12-22 19:58:12.102457+00,DISTRACTED,0.958743,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,191
212,2024-12-22 19:58:30.162942+00,DISTRACTED,0.756745,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,144
213,2024-12-22 19:58:49.042081+00,DISTRACTED,0.967472,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,301
214,2024-12-22 19:59:08.04294+00,DISTRACTED,0.959432,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,197
215,2024-12-22 19:59:28.149618+00,DISTRACTED,0.961472,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,341
216,2024-12-22 19:59:46.888473+00,DISTRACTED,0.962024,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,186
217,2024-12-22 20:00:07.270429+00,DISTRACTED,0.96024,attention-detection-v5,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,WILLOW,393
218,2024-12-22 20:00:26.15717+00,DISTRACTED,0.963275,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,290
219,2024-12-22 20:00:44.642901+00,DISTRACTED,0.961108,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,208
220,2024-12-22 20:01:03.37256+00,DISTRACTED,0.935523,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,273
221,2024-12-22 20:01:22.035207+00,DISTRACTED,0.948606,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,278
222,2024-12-22 20:01:40.837725+00,DISTRACTED,0.964523,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,310
223,2024-12-22 20:01:59.613873+00,DISTRACTED,0.964424,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,302
224,2024-12-22 20:02:18.41067+00,DISTRACTED,0.959338,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,291
225,2024-12-22 20:02:37.036302+00,DISTRACTED,0.945814,attention-detection-v5,Home Again,1381rfnkAKhUeqP0J12kk3,Carole King,270
226,2024-12-22 20:02:55.822202+00,DISTRACTED,0.955692,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,291
227,2024-12-22 20:03:14.668722+00,DISTRACTED,0.968658,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,277
228,2024-12-22 20:03:35.611083+00,DISTRACTED,0.969123,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,394
229,2024-12-22 20:03:55.780154+00,DISTRACTED,0.967119,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,301
230,2024-12-22 20:04:14.493567+00,DISTRACTED,0.968358,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,280
231,2024-12-22 20:04:34.322858+00,FOCUSED,0.750543,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,342
232,2024-12-22 20:04:53.773235+00,DISTRACTED,0.964832,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,371
233,2024-12-22 20:05:13.589494+00,DISTRACTED,0.947639,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,446
234,2024-12-22 20:05:32.43708+00,DISTRACTED,0.955535,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,200
235,2024-12-22 20:05:50.8258+00,DISTRACTED,0.958831,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,174
236,2024-12-22 20:06:09.664824+00,DISTRACTED,0.965237,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,194
237,2024-12-22 20:06:27.91426+00,DISTRACTED,0.960866,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,135
238,2024-12-22 20:06:46.479028+00,DISTRACTED,0.953733,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,200
239,2024-12-22 20:07:05.436243+00,FOCUSED,0.938156,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,296
240,2024-12-22 20:07:24.445183+00,DISTRACTED,0.964393,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,149
241,2024-12-22 20:07:43.073451+00,DISTRACTED,0.959866,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,188
242,2024-12-22 20:08:02.078521+00,DISTRACTED,0.920405,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,273
243,2024-12-22 20:08:21.600467+00,DISTRACTED,0.957829,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,345
244,2024-12-22 20:08:39.773284+00,DISTRACTED,0.964915,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,99
245,2024-12-22 20:08:58.439792+00,DISTRACTED,0.961895,attention-detection-v5,Places And Spaces,1pYPgA8XdHFQS15HPB41MH,Donald Byrd,248
246,2024-12-22 20:09:18.069911+00,DISTRACTED,0.953847,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,387
247,2024-12-22 20:09:37.224554+00,FOCUSED,0.35953,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,277
248,2024-12-22 20:09:55.926234+00,FOCUSED,0.374622,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,207
249,2024-12-22 20:10:14.850697+00,DISTRACTED,0.862869,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,284
250,2024-12-22 20:10:33.697196+00,DISTRACTED,0.252735,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,254
251,2024-12-22 20:10:53.029354+00,DISTRACTED,0.956499,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,318
252,2024-12-22 20:11:11.96568+00,DISTRACTED,0.952947,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,337
253,2024-12-22 20:11:31.082594+00,DISTRACTED,0.952473,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,337
254,2024-12-22 20:11:49.953568+00,DISTRACTED,0.957628,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,333
255,2024-12-22 20:12:09.459968+00,DISTRACTED,0.96596,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,360
256,2024-12-22 20:12:28.089473+00,FOCUSED,0.464884,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,204
257,2024-12-22 20:12:46.634902+00,DISTRACTED,0.958631,attention-detection-v5,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,MGMT,193
258,2024-12-22 20:16:33.152031+00,DISTRACTED,0.960137,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",125
259,2024-12-22 20:16:52.713486+00,DISTRACTED,0.963162,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",283
260,2024-12-22 20:17:11.939473+00,FOCUSED,0.730707,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",298
261,2024-12-22 20:17:31.35726+00,DISTRACTED,0.961616,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",285
262,2024-12-22 20:17:50.792381+00,DISTRACTED,0.925166,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",284
263,2024-12-22 20:18:10.130093+00,DISTRACTED,0.950395,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",304
264,2024-12-22 20:18:28.559991+00,DISTRACTED,0.888151,attention-detection-v5,Angel,4pjcxC0qgXWZWmcBjzn1az,"Loyle Carner, Tom Misch",95
265,2024-12-22 20:18:47.787345+00,DISTRACTED,0.966646,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,264
266,2024-12-22 20:19:06.814006+00,DISTRACTED,0.964515,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,271
267,2024-12-22 20:19:24.75516+00,DISTRACTED,0.966629,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,124
268,2024-12-22 20:19:43.088427+00,DISTRACTED,0.958475,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,153
269,2024-12-22 20:20:01.273459+00,DISTRACTED,0.96472,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,179
270,2024-12-22 20:20:20.111769+00,DISTRACTED,0.966641,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,229
271,2024-12-22 20:20:38.82278+00,DISTRACTED,0.962355,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,248
272,2024-12-22 20:20:57.836497+00,DISTRACTED,0.957917,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,276
273,2024-12-22 20:21:16.409145+00,DISTRACTED,0.96713,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,230
274,2024-12-22 20:21:35.156567+00,DISTRACTED,0.963739,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,204
275,2024-12-22 20:21:54.303883+00,DISTRACTED,0.968174,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,248
276,2024-12-22 20:22:12.673523+00,DISTRACTED,0.965879,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,192
277,2024-12-22 20:22:31.299366+00,DISTRACTED,0.924819,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,171
278,2024-12-22 20:22:49.935814+00,DISTRACTED,0.956817,attention-detection-v5,Lost Ones,71XhXay6rKPZCVAaDtFlSR,Ms. Lauryn Hill,223
279,2024-12-22 20:38:07.237404+00,DISTRACTED,0.966142,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,234
280,2024-12-22 20:38:25.198025+00,FOCUSED,0.955901,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,121
281,2024-12-22 20:38:42.862074+00,FOCUSED,0.962463,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,74
282,2024-12-22 20:39:00.986946+00,FOCUSED,0.962463,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,95
283,2024-12-22 20:39:18.043396+00,FOCUSED,0.953028,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,96
284,2024-12-22 20:39:36.864076+00,FOCUSED,0.958965,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,377
285,2024-12-22 20:39:54.46454+00,FOCUSED,0.961935,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,190
286,2024-12-22 20:40:11.975929+00,FOCUSED,0.947459,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,204
287,2024-12-22 20:40:29.285639+00,FOCUSED,0.92059,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,213
288,2024-12-22 20:40:46.525998+00,FOCUSED,0.948418,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,180
289,2024-12-22 20:41:03.9061+00,DISTRACTED,0.587617,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,279
290,2024-12-22 20:41:21.40441+00,DISTRACTED,0.83745,attention-detection-v5,Re-Hash,0dYN5MqKzCfdpDb1bgvdsm,Gorillaz,282
291,2024-12-22 20:41:38.894148+00,FOCUSED,0.900456,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,315
292,2024-12-22 20:41:56.518317+00,DISTRACTED,0.494243,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,330
293,2024-12-22 20:42:14.087443+00,DISTRACTED,0.292009,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,344
294,2024-12-22 20:42:31.737821+00,FOCUSED,0.946665,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,361
295,2024-12-22 20:42:49.489975+00,FOCUSED,0.924981,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,387
296,2024-12-22 20:43:07.360215+00,DISTRACTED,0.913007,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,413
297,2024-12-22 20:43:25.868208+00,DISTRACTED,0.379761,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,384
298,2024-12-22 20:43:43.744533+00,FOCUSED,0.947428,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,448
299,2024-12-22 20:44:02.497199+00,DISTRACTED,0.365574,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,415
300,2024-12-22 20:44:20.517165+00,FOCUSED,0.410342,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,457
301,2024-12-22 20:44:38.464037+00,FOCUSED,0.947219,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,470
302,2024-12-22 20:44:56.138508+00,FOCUSED,0.89924,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,343
303,2024-12-22 20:45:13.594951+00,DISTRACTED,0.833057,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,76
304,2024-12-22 20:45:31.666937+00,FOCUSED,0.918503,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,411
305,2024-12-22 20:45:49.784844+00,FOCUSED,0.952444,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,462
306,2024-12-22 20:46:07.537107+00,FOCUSED,0.937382,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,366
307,2024-12-22 20:46:25.317067+00,DISTRACTED,0.876287,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,332
308,2024-12-22 20:46:43.094006+00,DISTRACTED,0.958611,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,319
309,2024-12-22 20:47:00.773641+00,DISTRACTED,0.351736,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,307
310,2024-12-22 20:47:18.436485+00,FOCUSED,0.896865,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,278
311,2024-12-22 20:47:35.677824+00,DISTRACTED,0.930202,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,148
312,2024-12-22 20:47:52.885042+00,DISTRACTED,0.949449,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,127
313,2024-12-22 20:48:11.252368+00,DISTRACTED,0.890392,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,280
314,2024-12-22 20:48:28.555095+00,DISTRACTED,0.922464,attention-detection-v5,Tripping Out,0mIpT5VijWPv4b9s0K76qA,Curtis Mayfield,161
315,2024-12-22 20:48:46.017749+00,FOCUSED,0.959618,attention-detection-v5,Happy House,71e8tLncDU1P7cC9woYgQr,Shuggie Otis,258
316,2024-12-22 20:49:03.375733+00,DISTRACTED,0.961623,attention-detection-v5,Happy House,71e8tLncDU1P7cC9woYgQr,Shuggie Otis,182
317,2024-12-22 20:49:20.783899+00,DISTRACTED,0.943459,attention-detection-v5,Happy House,71e8tLncDU1P7cC9woYgQr,Shuggie Otis,225
318,2024-12-22 20:49:38.092495+00,DISTRACTED,0.940956,attention-detection-v5,Happy House,71e8tLncDU1P7cC9woYgQr,Shuggie Otis,205
319,2024-12-22 20:49:55.392617+00,DISTRACTED,0.950537,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,109
320,2024-12-22 20:50:12.225301+00,FOCUSED,0.931949,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,96
321,2024-12-22 20:50:29.97769+00,FOCUSED,0.86225,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,258
322,2024-12-22 20:50:48.031293+00,DISTRACTED,0.950258,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,167
323,2024-12-22 20:51:06.473505+00,FOCUSED,0.932268,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,367
324,2024-12-22 20:51:24.962633+00,FOCUSED,0.930758,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,335
325,2024-12-22 20:51:43.971166+00,DISTRACTED,0.512459,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,393
326,2024-12-22 20:52:02.391733+00,FOCUSED,0.733144,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,384
327,2024-12-22 20:52:19.73417+00,FOCUSED,0.318282,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,205
328,2024-12-22 20:52:37.082643+00,DISTRACTED,0.699621,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,151
329,2024-12-22 20:52:54.328303+00,DISTRACTED,0.959894,attention-detection-v5,Them Changes,7CH99b2i1TXS5P8UUyWtnM,Thundercat,167
330,2024-12-22 20:53:12.529815+00,DISTRACTED,0.928447,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,560
331,2024-12-22 20:53:30.00974+00,DISTRACTED,0.950938,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,108
332,2024-12-22 20:53:47.316764+00,DISTRACTED,0.960012,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,68
333,2024-12-22 20:54:05.970013+00,FOCUSED,0.946652,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,407
334,2024-12-22 20:54:24.216512+00,FOCUSED,0.334574,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,409
335,2024-12-22 20:54:42.489675+00,DISTRACTED,0.945292,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,405
336,2024-12-22 20:55:01.131224+00,DISTRACTED,0.954937,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,360
337,2024-12-22 20:55:18.319049+00,DISTRACTED,0.751582,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,184
338,2024-12-22 20:55:35.543947+00,DISTRACTED,0.909114,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,219
339,2024-12-22 20:55:52.756454+00,FOCUSED,0.854689,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,232
340,2024-12-22 20:56:10.19151+00,FOCUSED,0.935113,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,251
341,2024-12-22 20:56:27.72229+00,DISTRACTED,0.928979,attention-detection-v5,Driving Under Stars,4GZiahjGLXqiYTs9d0pbES,Marika Hackman,296
342,2024-12-22 20:56:45.491938+00,DISTRACTED,0.96037,attention-detection-v5,Sixteen Days,7yARM3rCEUK926cPv2RPsq,Pond,343
